nom_station;coordonneesXY;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
CDG - Parking PEF;"[2.576883; 49.00444]";1;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";30;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";1;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";30;7;TRUE;2.576883;49.00444
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
CDG - Parking PG;"[2.605804; 49.005505]";20;7;TRUE;2.605804;49.005505
CDG - Parking PG;"[2.605804; 49.005505]";20;7;TRUE;2.605804;49.005505
ARAGNOUET - PIAU ENGALY;"[0.161238; 42.785202]";2;22;TRUE;0.161238;42.785202
SAINT AFFRIQUE LES MONTAGNES - Chemin des Muriers;"[2.2047032; 43.532832]";2;22;TRUE;2.2047032;43.532832
FLORENTIN - Place de la Mairie;"[2.03371; 43.88739]";2;22;TRUE;2.03371;43.88739
GARRIGUES SAINTE EULALIE - Rue André Conard (Foyer Communal);"[4.313053; 43.993842]";2;22;TRUE;4.313053;43.993842
PERPIGNAN - Aire de covoiturage - Péage Sud;"[2.857805; 42.6706042]";1;100;TRUE;2.857805;42.6706042
BAHO - Place du 8 mai 1945;"[2.8219595; 42.701156]";2;22;TRUE;2.8219595;42.701156
"LE NAYRAC - Le Bourg; Derrière station Serice";"[2.663497; 44.612462]";2;22;TRUE;2.663497;44.612462
SAINTE-CROIX - Le Bourg;"[1.966679; 44.42743]";2;22;TRUE;1.966679;44.42743
NIMES - Rue John Mac Adam;"[4.340157; 43.813669]";2;60;TRUE;4.340157;43.813669
LABASTIDE SOLAGES - Face à la Mairie;"[2.523628; 43.945734]";2;22;TRUE;2.523628;43.945734
MONTGAILLARD - Place des Truca Taoulès;"[0.107869; 43.125721]";2;22;TRUE;0.107869;43.125721
ALBI - Stadium - Rue Colonnel Teyssier;"[2.1663813; 43.9215707]";2;43;TRUE;2.1663813;43.9215707
TOULOUSE - Place du Busca;"[1.450576; 43.587955]";2;22;TRUE;1.450576;43.587955
ROCHEFORT DU GARD - Le Galoubet;"[4.691793; 43.976553]";2;22;TRUE;4.691793;43.976553
POULX - Route d'Uzes;"[4.42032; 43.90972]";2;22;TRUE;4.42032;43.90972
CASTELNAU DE MANDAILLES - Le Bourg;"[2.8835; 44.509409]";2;22;TRUE;2.8835;44.509409
SAINT EULALIE DE CERNON - Chemin de Millau - La Maurine - Cote Vieille;"[3.13733; 43.983214]";2;22;TRUE;3.13733;43.983214
LANNEMEZAN - golf;"[0.413331; 43.111736]";2;22;TRUE;0.413331;43.111736
LANNEMEZAN  - place du  château;"[0.383366; 43.126804]";2;22;TRUE;0.383366;43.126804
ODOS - Château;"[0.058724; 43.196784]";2;22;TRUE;0.058724;43.196784
TARBES - Place au bois;"[0.079864; 43.229891]";2;22;TRUE;0.079864;43.229891
TOULOUSE - 21 Contre Allée Charles de Fitte;"[1.432979; 43.594704]";2;22;TRUE;1.432979;43.594704
ST COME D'OLT - Stade de foot;"[2.813666; 44.517098]";2;22;TRUE;2.813666;44.517098
COLLIAS - Place du Marché;"[4.479423; 43.953671]";2;22;TRUE;4.479423;43.953671
CDG - Parking PG;"[2.605804; 49.005505]";20;7;TRUE;2.605804;49.005505
CDG - Parking PAB;"[2.563847; 49.003333]";1;22;TRUE;2.563847;49.003333
ALBIES - Plateau de Beille;"[1.691165; 42.7247977]";1;24;TRUE;1.691165;42.7247977
ORY - BAT;"[2.363758; 48.733494]";9;24;TRUE;2.363758;48.733494
CDG - Parking PEF;"[2.576883; 49.00444]";30;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";1;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";30;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";1;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";30;7;TRUE;2.576883;49.00444
CDG - Parking PEF Premium;"[2.577444; 49.004299]";6;14;TRUE;2.577444;49.004299
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
CDG - Parking PAB;"[2.563847; 49.003333]";16;22;TRUE;2.563847;49.003333
CDG - Parking PAB;"[2.563847; 49.003333]";1;22;TRUE;2.563847;49.003333
ORY - Parking P2;"[2.361623; 48.729836]";8;7;TRUE;2.361623;48.729836
ORY - Parking P4b Vert;"[2.36904; 48.729862]";2;14;TRUE;2.36904;48.729862
ORY - Parking P4a;"[2.367183; 48.728622]";4;14;TRUE;2.367183;48.728622
ORY - Parking P4b Rouge;"[2.366988; 48.729465]";2;14;TRUE;2.366988;48.729465
ORY - Parking P4b Rouge;"[2.366988; 48.729465]";2;14;TRUE;2.366988;48.729465
CDG - BAT;"[2.610949; 49.0076438]";8;24;TRUE;2.610949;49.0076438
ORY - BAT;"[2.363758; 48.733494]";9;24;TRUE;2.363758;48.733494
ORY - BAT;"[2.363758; 48.733494]";9;24;TRUE;2.363758;48.733494
CDG - Parking PCD;"[2.568567; 49.003583]";16;7;TRUE;2.568567;49.003583
CDG - Parking PEF;"[2.576883; 49.00444]";1;22;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";30;22;TRUE;2.576883;49.00444
CDG - Parking PEF Premium;"[2.577444; 49.004299]";6;14;TRUE;2.577444;49.004299
CDG - Parking PEF;"[2.576883; 49.00444]";1;7;TRUE;2.576883;49.00444
CDG - Parking PCD;"[2.568567; 49.003583]";16;7;TRUE;2.568567;49.003583
CDG - Parking PCD;"[2.568567; 49.003583]";16;7;TRUE;2.568567;49.003583
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
ORY - BAT;"[2.363758; 48.733494]";9;24;TRUE;2.363758;48.733494
CDG - Parking PCD;"[2.568567; 49.003583]";16;7;TRUE;2.568567;49.003583
CDG - Parking PCD;"[2.568567; 49.003583]";16;7;TRUE;2.568567;49.003583
CDG - Parking PCD;"[2.568567; 49.003583]";16;7;TRUE;2.568567;49.003583
CDG - Parking PEF;"[2.576883; 49.00444]";1;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";30;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";1;7;TRUE;2.576883;49.00444
CDG - Parking PEF;"[2.576883; 49.00444]";30;7;TRUE;2.576883;49.00444
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
CDG - Parking PCD;"[2.568567; 49.003583]";16;7;TRUE;2.568567;49.003583
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
CDG - Parking PG;"[2.605804; 49.005505]";20;7;TRUE;2.605804;49.005505
CDG - Parking PG;"[2.605804; 49.005505]";20;7;TRUE;2.605804;49.005505
CDG - Parking PG;"[2.605804; 49.005505]";20;7;TRUE;2.605804;49.005505
CDG - Parking PAB;"[2.563847; 49.003333]";16;22;TRUE;2.563847;49.003333
CDG - Parking PAB;"[2.563847; 49.003333]";1;22;TRUE;2.563847;49.003333
CDG - BAT;"[2.610949; 49.0076438]";8;24;TRUE;2.610949;49.0076438
ORY - BAT;"[2.363758; 48.733494]";9;24;TRUE;2.363758;48.733494
ORY - BAT;"[2.363758; 48.733494]";9;24;TRUE;2.363758;48.733494
SOMMIERES - Place des Aires;"[4.08581; 43.78191]";4;22;TRUE;4.08581;43.78191
MEYRONNE - Parking Mairie;"[1.577311; 44.877221]";2;22;TRUE;1.577311;44.877221
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
MONTPELLIER - Rue De Bugarel;"[3.8503217; 43.59248]";2;22;TRUE;3.8503217;43.59248
CAHORS - Allées des soupirs;"[1.4340811; 44.4427582]";4;43;TRUE;1.4340811;44.4427582
LANSARGUES - Avenue des Cévennes;"[4.071525; 43.65125]";2;22;TRUE;4.071525;43.65125
MEZE - Place des Tonneliers;"[3.6048751; 43.4227837]";2;22;TRUE;3.6048751;43.4227837
SOUILLAC - Pierre Bourthoumieux;"[1.479855; 44.89512]";4;50;TRUE;1.479855;44.89512
ALBAN - Place Du Foirail;"[2.464155; 43.88747]";2;36;TRUE;2.464155;43.88747
ALBI - Innoprod - Chemin de la Teulière;"[2.181805; 43.921309]";2;36;TRUE;2.181805;43.921309
AUCAMVILLE - Des Ecoles;"[1.429702; 43.669687]";2;22;TRUE;1.429702;43.669687
AUSSONNE - Place De La Mairie;"[1.318047; 43.682829]";2;22;TRUE;1.318047;43.682829
TOULOUSE - Cité de l'espace;"[1.492328; 43.586913]";2;22;TRUE;1.492328;43.586913
BARAQUEVILLE - Place René-Cassin G2;"[2.4324695; 44.2772464]";2;22;TRUE;2.4324695;44.2772464
LA CAVALERIE - Rd 999;"[3.153192; 44.009157]";2;22;TRUE;3.153192;44.009157
CONQUES-EN-ROUERGUE - Parking De La Salesse;"[2.403178; 44.59893]";2;22;TRUE;2.403178;44.59893
OLEMPS - La Crouzette Parking Relais;"[2.5555; 44.33767]";2;22;TRUE;2.5555;44.33767
NISSAN LES ENSERUNE - Rue Du Parc (Parking De La Poste);"[3.1266111; 43.2890833]";2;22;TRUE;3.1266111;43.2890833
PALAVAS LES FLOTS - Avenue De L'Abbe Brocardi;"[3.927471; 43.532848]";2;22;TRUE;3.927471;43.532848
PEZENAS - Avenue François Hue - Face au parking du 14 Juillet;"[3.4245222; 43.4617167]";2;22;TRUE;3.4245222;43.4617167
SALLES CURAN - Parking Square Eugène Viala;"[2.7891433; 44.1823809]";2;22;TRUE;2.7891433;44.1823809
BRION - D12;"[3.045875; 44.771602]";2;18;TRUE;3.045875;44.771602
CDG - Parking PAB;"[2.563847; 49.003333]";16;3.7;TRUE;2.563847;49.003333
CDG - Parking PAB;"[2.563847; 49.003333]";1;3.7;TRUE;2.563847;49.003333
MONTFERRIER SUR LEZ - Avenue Du Campus Agropolis;"[3.8768933; 43.6840783]";2;22;TRUE;3.8768933;43.6840783
CEILHES ET ROCOZELS - Avenue Du Lac;"[3.1057528; 43.8029972]";2;22;TRUE;3.1057528;43.8029972
CAUX - Rue Pierre Pascal;"[3.3670111; 43.5091667]";2;22;TRUE;3.3670111;43.5091667
BEZIERS - Domaine De Bayssan;"[3.2081044; 43.3067787]";2;22;TRUE;3.2081044;43.3067787
CORNILLON - Parking Mairie;"[4.485789; 44.218499]";2;18;TRUE;4.485789;44.218499
COURSAN - Rue Du Cimetière;"[3.056366; 43.234889]";2;22;TRUE;3.056366;43.234889
CUXAC D'AUDE - Rue Du Docteur Ferroul;"[2.9999703; 43.2464922]";2;22;TRUE;2.9999703;43.2464922
CUXAC-CABARDES - Parking De L'Ecole;"[2.2861111; 43.3702778]";2;18;TRUE;2.2861111;43.3702778
LE BLEYMARD - Rd901;"[3.737745; 44.490574]";2;18;TRUE;3.737745;44.490574
LAGRASSE - Parking P1 D212;"[2.6227778; 43.0905556]";2;18;TRUE;2.6227778;43.0905556
LIMOUX - Rue D'Aude;"[2.2152778; 43.0566667]";4;18;TRUE;2.2152778;43.0566667
NARBONNE - Parking Théâtre;"[3.015278; 43.179167]";2;22;TRUE;3.015278;43.179167
ALES - Parc De La Tour Vieille;"[4.079882; 44.112051]";2;22;TRUE;4.079882;44.112051
BELLEGARDE - Rue Des Mesanges-Ferrières;"[4.497933; 43.752648]";2;18;TRUE;4.497933;43.752648
MARGUERITTES - Avenue Clément Ader;"[4.44282; 43.867145]";2;18;TRUE;4.44282;43.867145
BEZIERS  - Rue Pierre Flourens (Place Des Trois Six);"[3.2129444; 43.3425]";2;22;TRUE;3.2129444;43.3425
NIMES - Route D'Alès;"[4.344803; 43.837972]";2;22;TRUE;4.344803;43.837972
NIMES HOPITAL - Héliport;"[4.322489; 43.823406]";2;18;TRUE;4.322489;43.823406
SAINT GILLES - Parking Rue Rivet;"[4.430142; 43.674986]";2;18;TRUE;4.430142;43.674986
GIGNAC - Parc D'Activité De Calmacé;"[3.5467861; 43.649675]";2;43;TRUE;3.5467861;43.649675
SAINT GELY DU FESC - Allée des écureuils - Parking Cesml;"[3.8146944; 43.6794444]";2;43;TRUE;3.8146944;43.6794444
BAGNAC SUR CELE - Parking de la Planquette;"[2.158341; 44.667943]";2;36;TRUE;2.158341;44.667943
SAINT JULIEN LES ROSIERS - Avenue Des Mimosas;"[4.10439; 44.175194]";2;18;TRUE;4.10439;44.175194
SALINDRES - Place Balard;"[4.156004; 44.171065]";2;18;TRUE;4.156004;44.171065
DAUMAZAN SUR ARIZE - Place De La Bascule;"[1.308292; 43.14411]";2;22;TRUE;1.308292;43.14411
METZ - Rue Dembour;"[6.178077; 49.106904]";2;3.4;TRUE;6.178077;49.106904
SAINT JEAN DE VEDAS -  Rue  Alberto Santos Dumont;"[3.844691; 43.559646]";2;22;TRUE;3.844691;43.559646
CARCASSONNE - Rue Marceau Perrutel;"[2.348104; 43.206685]";4;22;TRUE;2.348104;43.206685
ARZENS - Rue Des Condamines;"[2.21; 43.2008333]";2;18;TRUE;2.21;43.2008333
RODEZ - ZA Les Moutiers (Campanille);"[2.57079; 44.363862]";2;22;TRUE;2.57079;44.363862
BROMMAT - Parking Salles des Fêtes;"[2.68449; 44.830546]";2;22;TRUE;2.68449;44.830546
"BOISSE-PENCHOT - Château Bas; La Vérerie D42";"[2.206595; 44.591363]";2;22;TRUE;2.206595;44.591363
CASTELNAU DE MANDAILLES - Le Bourg;"[2.8835; 44.509409]";2;22;TRUE;2.8835;44.509409
VILLENEUVE - Place du Sol de Dîme;"[2.032541; 44.438633]";2;43;TRUE;2.032541;44.438633
AIMARGUES - Chemin De Saint Roman;"[4.20544; 43.690733]";2;150;TRUE;4.20544;43.690733
ROUSSENNAC - Le Bourg - Route de Bournazel - D525;"[2.254849; 44.454889]";2;22;TRUE;2.254849;44.454889
METZ - Square Sœur;"[6.177217; 49.113414]";2;3.4;TRUE;6.177217;49.113414
ROCHEFORT DU GARD - Le Galoubet;"[4.691793; 43.976553]";2;22;TRUE;4.691793;43.976553
VIALA PAS DE JAUX - Chemin du Mus;"[3.057102; 43.95694]";2;22;TRUE;3.057102;43.95694
ST COME D'OLT - Stade de foot;"[2.813666; 44.517098]";2;22;TRUE;2.813666;44.517098
CRESSENSAC - Route De Neyragues / Parking Salle Des Fetes - D820;"[1.51789; 45.019445]";2;22;TRUE;1.51789;45.019445
BELAYE - Parking Entrée Bourg;"[1.19155; 44.465116]";2;22;TRUE;1.19155;44.465116
FLORENTIN - Place de la Mairie;"[2.03371; 43.88739]";2;22;TRUE;2.03371;43.88739
GUITALENS LALBAREDE - Place de la Poste;"[2.038704; 43.642379]";2;50;TRUE;2.038704;43.642379
CESTAYROLS - route de villeneuve;"[1.984166; 43.9811]";2;22;TRUE;1.984166;43.9811
ROUMEGOUX - Louis Vignals;"[2.263368; 43.800178]";2;22;TRUE;2.263368;43.800178
FAUCH - Rue de l'école;"[2.254342; 43.830759]";2;22;TRUE;2.254342;43.830759
FIAC - Rue du Colombier;"[1.90583; 43.70179]";2;22;TRUE;1.90583;43.70179
FIAC - Rue du Colombier;"[1.90583; 43.70179]";2;22;TRUE;1.90583;43.70179
PEZENAS - Parking Herault Energies;"[3.4098833; 43.4601861]";2;150;TRUE;3.4098833;43.4601861
BAHO - Place du 8 mai 1945;"[2.8219595; 42.701156]";2;22;TRUE;2.8219595;42.701156
SAINT-CYPRIEN - Parking Sud Roussillon;"[3.0334705; 42.6402072]";4;24;TRUE;3.0334705;42.6402072
SAINT-CYPRIEN - Parking Sud Roussillon;"[3.0334705; 42.6402072]";4;22;TRUE;3.0334705;42.6402072
ALZON - Parking Route De Vissec;"[3.439203; 43.966024]";2;18;TRUE;3.439203;43.966024
BAGES - Rue Des Elysiques;"[2.9897222; 43.1225]";2;18;TRUE;2.9897222;43.1225
CASTELNAUDARY - Parking Regional D'Activite Economique;"[1.953595; 43.293091]";2;22;TRUE;1.953595;43.293091
CHALABRE - Parking Rue Cours Aguesseau;"[2.006944; 42.983333]";2;18;TRUE;2.006944;42.983333
CUXAC-CABARDES - Parking De L'Ecole;"[2.2861111; 43.3710083]";2;18;TRUE;2.2861111;43.3710083
FLEURY - Avenue Alain Colas;"[3.2327778; 43.2166667]";2;22;TRUE;3.2327778;43.2166667
LEUCATE  - Parking Avenue Des Tamarins La Franqui;"[3.0316667; 42.935]";2;18;TRUE;3.0316667;42.935
LE GRAND NARBONNE - Av De Provence;"[3.014946; 43.194721]";2;22;TRUE;3.014946;43.194721
PORT LA NOUVELLE - Avenue Charles Palauqui;"[3.037607; 43.021985]";2;22;TRUE;3.037607;43.021985
RENNE-LES-BAINS - Parking D14;"[2.320833; 42.921667]";2;22;TRUE;2.320833;42.921667
CASTILLON DU GARD - Chemin Du Chateau D'Eau;"[4.553448; 43.969666]";2;18;TRUE;4.553448;43.969666
SAINT-CYPRIEN - Parking Sud Roussillon;"[3.0334705; 42.6402072]";4;22;TRUE;3.0334705;42.6402072
GIGNAC - Parc D'Activité De Calmacé;"[3.5467861; 43.649675]";2;50;TRUE;3.5467861;43.649675
MAGALAS - ZAE l'Audacieuse;"[3.2074553; 43.4682953]";2;50;TRUE;3.2074553;43.4682953
GOURDON - Place du foirail;"[1.386005; 44.735268]";4;50;TRUE;1.386005;44.735268
LACAVE - Place de l'église;"[1.557049; 44.844997]";2;36;TRUE;1.557049;44.844997
MERCUES - Chemin Du Rouquet;"[1.386206; 44.495255]";4;36;TRUE;1.386206;44.495255
TOULOUSE - François Verdier;"[1.451416; 43.601976]";2;22;TRUE;1.451416;43.601976
TOULOUSE - Av. Yves Brunaud;"[1.466684; 43.618195]";2;22;TRUE;1.466684;43.618195
TOULOUSE - Place Henri Russel;"[1.453285; 43.584902]";2;22;TRUE;1.453285;43.584902
TOULOUSE - Av. Frédéric Estèbe;"[1.437033; 43.619363]";2;22;TRUE;1.437033;43.619363
CDG - Parking PEF Premium;"[2.577444; 49.004299]";6;22;TRUE;2.577444;49.004299
CDG - Parking P1;"[2.541442; 49.01387]";20;7;TRUE;2.541442;49.01387
CORNEILLA DEL VERCOL - Rue Saint Christophe;"[2.951113; 42.626217]";2;43;TRUE;2.951113;42.626217
MONDONVILLE - Rue De La Liberté;"[1.286672; 43.671096]";2;22;TRUE;1.286672;43.671096
SAINT JUERY - Place De La Mairie;"[2.211207; 43.949214]";2;18;TRUE;2.211207;43.949214
NIMES - Chemin Du Mas De Vignolles;"[4.362859; 43.817144]";2;22;TRUE;4.362859;43.817144
SAINT-HIPPOLYTE - Rue Jean Jaurès (Proche);"[2.967672; 42.784481]";2;22;TRUE;2.967672;42.784481
DREMIL-LAFAGE - Allee De LEglise;"[1.60037; 43.596825]";2;22;TRUE;1.60037;43.596825
DREMIL-LAFAGE - Allee De LEglise;"[1.60037; 43.596825]";2;22;TRUE;1.60037;43.596825
RIMONT - D518-Route De La Gare;"[1.279369; 42.993833]";2;22;TRUE;1.279369;42.993833
METZ - Rue d'Austrasie;"[6.173818; 49.11051]";2;3.4;TRUE;6.173818;49.11051
LE GRAND NARBONNE  - Rue Nicolas Leblanc;"[2.9665768; 43.1561619]";2;22;TRUE;2.9665768;43.1561619
LOURDES - Parking Monge;"[-0.03067; 43.11171]";2;18;TRUE;-0.03067;43.11171
ALES - Parc De La Tour Vieille;"[4.079882; 44.112051]";2;22;TRUE;4.079882;44.112051
LE VIGAN - Parking Ecole De Musique;"[3.60805; 43.990373]";2;22;TRUE;3.60805;43.990373
BESSAN - Chemin De La Croix De Redon;"[3.425018; 43.357625]";2;22;TRUE;3.425018;43.357625
CANET EN ROUSSILLON - Rue De Suisse;"[3.031465; 42.69575]";2;22;TRUE;3.031465;42.69575
MONESTIES - Place Du Foirail;"[2.096852; 44.071647]";2;18;TRUE;2.096852;44.071647
CASTRES - Place Soult - Parking Intèrieur;"[2.247006; 43.603643]";2;22;TRUE;2.247006;43.603643
MANDUEL - Parking Du Fort;"[4.472747; 43.820281]";2;18;TRUE;4.472747;43.820281
TARASCON SUR ARIEGE - Place Du 19 Mars 1962;"[1.603945; 42.845215]";2;22;TRUE;1.603945;42.845215
POULX - Route d'Uzes;"[4.42032; 43.90972]";2;22;TRUE;4.42032;43.90972
SAINT GENIES DE MALGOIRES - PEM Gare;"[4.21542; 43.95123]";2;22;TRUE;4.21542;43.95123
GAILLAC Hautepoul - Place Hautepoul;"[1.897107; 43.900986]";2;22;TRUE;1.897107;43.900986
SAINT GELY DU FESC - Avenue Du Pic Saint Loup;"[3.807043; 43.693754]";2;22;TRUE;3.807043;43.693754
SARP - Parking Office Du Tourisme;"[0.58943; 43.01893]";2;18;TRUE;0.58943;43.01893
TOULOUSE - Marengo;"[1.456444; 43.610111]";4;36;TRUE;1.456444;43.610111
ROUSSENNAC - Le Bourg - Route de Bournazel - D525;"[2.254849; 44.454889]";2;22;TRUE;2.254849;44.454889
SOREDE - Route De Laroque Des Albères;"[2.950218; 42.530353]";2;22;TRUE;2.950218;42.530353
GAVARNIE - OT;"[-0.01092; 42.73524]";2;18;TRUE;-0.01092;42.73524
LOURDES - Place du champ commun;"[-0.04766; 43.09328]";2;18;TRUE;-0.04766;43.09328
LOURES BAROUSSE - Parking Carrefour Contact;"[0.60843; 43.02043]";2;18;TRUE;0.60843;43.02043
LUZ SAINT SAUVEUR - Parking Bastan;"[-0.00165; 42.87351]";2;18;TRUE;-0.00165;42.87351
PIERREFITTE - Ecole;"[-0.07615; 42.95916]";2;18;TRUE;-0.07615;42.95916
BAGES - Rue De La Paix;"[2.892729; 42.606292]";2;22;TRUE;2.892729;42.606292
ELNE - Rue Du Marché;"[2.974078; 42.601531]";2;22;TRUE;2.974078;42.601531
ESPIRA SUR AGLY - Chemin De L'Estagel;"[2.836029; 42.775458]";2;22;TRUE;2.836029;42.775458
SAINTE MARIE LA MER - Parking Du Stade;"[3.025098; 42.730355]";2;22;TRUE;3.025098;42.730355
THUIR - Impasse Pierre Semard;"[2.758637; 42.634403]";2;22;TRUE;2.758637;42.634403
DURENQUE - Avenue du Lagast - Square Emilien Coste;"[2.614976; 44.109502]";2;22;TRUE;2.614976;44.109502
VERNET LES BAINS - 8 Boulevard De Cady;"[2.388508; 42.546486]";2;22;TRUE;2.388508;42.546486
ALBI - Place Du Foirail Du Castelviel;"[2.13705; 43.926755]";2;22;TRUE;2.13705;43.926755
ALBI - Parking Du Bondidou 2;"[2.139608; 43.927569]";2;22;TRUE;2.139608;43.927569
CASTRES - Place Soult - Parking Extèrieur;"[2.247285; 43.604051]";4;22;TRUE;2.247285;43.604051
PUYCELSI - Le Cazal;"[1.711812; 43.992691]";2;18;TRUE;1.711812;43.992691
ROQUECOURBE - Impasse Du Pontet;"[2.290699; 43.663443]";2;18;TRUE;2.290699;43.663443
VENES - Place Du Poids Public;"[2.192459; 43.727851]";2;18;TRUE;2.192459;43.727851
VIVIERS LES MONTAGNES - Place Du 8 Mai 1945;"[2.176141; 43.553589]";3;22;TRUE;2.176141;43.553589
VIVIERS LES MONTAGNES - Place Du 8 Mai 1945;"[2.176141; 43.553589]";3;22;TRUE;2.176141;43.553589
CORNEBARRIEU - Parking Jules Ferry;"[1.326792; 43.649984]";2;22;TRUE;1.326792;43.649984
ANIANE - Avenue de Saint Guilhem;"[3.585143; 43.687408]";2;22;TRUE;3.585143;43.687408
BAGNERES DE BIGORRE - Parking La Mongie;"[0.17988; 42.91015]";2;18;TRUE;0.17988;42.91015
FIGEAC - Parking Av. des Carmes n°7;"[2.030331; 44.613342]";2;22;TRUE;2.030331;44.613342
AX LES THERMES - Station Bonascre;"[1.8126627; 42.7007884]";1;24;TRUE;1.8126627;42.7007884
CARCASSONNE - Rue Jean Antoine Chaptal;"[2.3107804; 43.2105551]";2;50;TRUE;2.3107804;43.2105551
LUNEL - Avenue des Abrivados;"[4.129686; 43.671436]";2;22;TRUE;4.129686;43.671436
FIGEAC - Parking Av. des Carmes n°7;"[2.030331; 44.613342]";2;22;TRUE;2.030331;44.613342
FRONTIGNAN - Boulevard des Républicains Espagnols;"[3.7588944; 43.446799]";2;22;TRUE;3.7588944;43.446799
CRESPIN - Le Bourg;"[2.281868; 44.159712]";2;22;TRUE;2.281868;44.159712
MILLAU - Place Bion Marlavagne;"[3.077439; 44.102082]";2;22;TRUE;3.077439;44.102082
NIMES - Rue John Mac Adam;"[4.340157; 43.813669]";2;150;TRUE;4.340157;43.813669
REMOULINS - Rue du Moulin d'Aure;"[4.57553; 43.939543]";2;150;TRUE;4.57553;43.939543
DURENQUE - Avenue du Lagast - Square Emilien Coste;"[2.614976; 44.109502]";2;22;TRUE;2.614976;44.109502
"TOULONJAC - Prat de la Fon; Derrière Bar Restaurant Le Claux de Belvezet";"[2.000405; 44.381135]";2;22;TRUE;2.000405;44.381135
LA GRANDE MOTTE - Parking Maurice Justin;"[4.083576; 43.55642]";2;22;TRUE;4.083576;43.55642
VIC LE FESQ - Parking RD999;"[4.098159; 43.870869]";2;150;TRUE;4.098159;43.870869
MONTGAILLARD - Place des Truca Taoulès;"[0.107869; 43.125721]";2;22;TRUE;0.107869;43.125721
LA GRANDE MOTTE - Place des Tritons;"[4.090311; 43.55724]";2;22;TRUE;4.090311;43.55724
VILLELONGUE DE LA SALANQUE - Av De La Salanque;"[2.985779; 42.728076]";2;22;TRUE;2.985779;42.728076
"St JEAN DU BRUEL - Rue de la Cabrune; D341 Parking Station Service";"[3.35956; 44.025351]";2;22;TRUE;3.35956;44.025351
LA BASTIDE DE SEROU - Eco Golf;"[1.468311; 43.022679]";1;24;TRUE;1.468311;43.022679
GARRIGUES SAINTE EULALIE - Rue André Conard (Foyer Communal);"[4.313053; 43.993842]";2;22;TRUE;4.313053;43.993842
BELAYE - Parking Entrée Bourg;"[1.19155; 44.465116]";2;22;TRUE;1.19155;44.465116
SAIX - Dicosa;"[2.1447372; 43.5831887]";1;24;TRUE;2.1447372;43.5831887
CARCASSONNE - Rue Marceau Perrutel;"[2.348104; 43.206685]";4;22;TRUE;2.348104;43.206685
SAINT-SERNIN-LES-LAVAURS - Chemin des Boulbènes;"[1.971471; 43.548043]";2;22;TRUE;1.971471;43.548043
LABESSIERE-CANDEIL - Place Saint Anne;"[2.00501; 43.801844]";2;22;TRUE;2.00501;43.801844
SAINT EULALIE DE CERNON - Chemin de Millau - La Maurine - Cote Vieille;"[3.13733; 43.983214]";2;22;TRUE;3.13733;43.983214
METZ - Place du Roi Georges;"[6.170879; 49.110554]";2;3.4;TRUE;6.170879;49.110554
LANNEMEZAN  - place du  château;"[0.383366; 43.126804]";2;22;TRUE;0.383366;43.126804
LEUCATE - Place Pierre Gonzales;"[3.0244444; 42.9113889]";1;100;TRUE;3.0244444;42.9113889
SAINT AFFRIQUE LES MONTAGNES - Chemin des Muriers;"[2.2047032; 43.532832]";2;22;TRUE;2.2047032;43.532832
LAUTREC - Avenue de Vielmur - Aire de Camping car;"[2.12989; 43.703341]";2;22;TRUE;2.12989;43.703341
GRATENTOUR - Avenue de Toulouse / Rue de la Côte vieille;"[1.431977; 43.721306]";2;22;TRUE;1.431977;43.721306
SOMMIERES - Place des Aires;"[4.08581; 43.78191]";4;22;TRUE;4.08581;43.78191
ALBI - Rue Gustave EIFFEL;"[2.162635; 43.917975]";4;50;TRUE;2.162635;43.917975
"LE NAYRAC - Le Bourg; Derrière station Serice";"[2.663497; 44.612462]";2;22;TRUE;2.663497;44.612462
LA GRANDE MOTTE - Place des Tritons;"[4.090311; 43.55724]";2;22;TRUE;4.090311;43.55724
